0.020999059595143657, 0.07145145172470535
0.029214942792037915, 0.10874358633926562
0.03743082598893217, 0.146035720953833
0.045646709185826445, 0.1833278555683968
0.053862592382720675, 0.22533140911860627
0.06207847557961493, 0.26733496266881573
0.07029435877650919, 0.3109089891975749
0.07851024197340345, 0.3591944346619762
0.08672612517029771, 0.4106208260834734
0.09494200836719197, 0.4636176904835203
0.1031578915640862, 0.5181850278621241
0.11137377476098045, 0.5774637841763663
0.11958965795787471, 0.6414539594262507
0.12780554115476897, 0.7101555536117843
0.13602142435166323, 0.780427620775864
0.14423730754855746, 0.8585520528326853
0.15245319074545172, 0.9413879038251558
0.16066907394234597, 1.0289351737532684
0.16888495713924023, 1.1227643355955728
0.1771008403361345, 1.2197344433949766
0.18531672353302875, 1.3261273890656717
0.193532606729923, 1.4372317536720125
0.20174848992681726, 1.5561884831710948
0.20996437312371152, 1.6845680505414649
0.21818025632060573, 1.823940928761676
0.22639613951749998, 1.9695956988960823
0.23461202271439424, 2.1246733069017765
0.2428279059112885, 2.290744225757308
0.25104378910818276, 2.4756608203554222
0.259259672305077, 2.665288833889182
0.2674755555019713, 2.867480631251329
0.27569143869886553, 3.090088577334601
0.2839073218957598, 3.328401253203367
0.29212320509265405, 3.5855596048147085
0.3003390882895483, 3.8631341051471786
0.3085549714864425, 4.1658361731364195
0.31677085468333677, 4.493665808782438
0.324986737880231, 4.856045849956523
0.3328291718409028, 5.2339917198396275
0.33992470732912966, 5.611589988770758
0.3462733443449116, 5.977899694999358
0.35224853212447105, 6.357663816265818
0.3559830244866957, 6.590697591366348
